date,Score_Momentum,Score_Strength,Score_Oscillator,Score_PC,Score_VKOSPI,Score_SafeHaven,Score_Junk,FGI
2023-11-18,47.71241814,73.80952380952381,82.35294117647058,76.1969904240766,74.21340629274967,57.45554035567715,4.268292682926833,59.42987326877495
2023-11-19,47.71241814,73.80952380952381,82.35294117647058,76.1969904240766,74.21340629274967,57.45554035567715,4.268292682926833,59.42987326877495
2023-11-20,51.4967812,69.04761904761905,88.23529411764706,32.69493844049247,73.187414500684,65.11627906976744,4.268292682926833,54.86380272273383
2023-11-21,55.59892768,71.42857142857143,89.87688098495212,39.808481532147745,76.812585499316,65.5266757865937,4.268292682926833,57.617202227786834
2023-11-22,55.99251724,69.04761904761905,93.02325581395348,91.65526675786595,79.00136798905608,71.54582763337893,4.268292682926833,66.3620210235429
2023-11-23,56.16277517,71.42857142857143,90.56087551299589,54.85636114911081,83.58413132694939,83.31053351573188,4.268292682926833,63.45307725518374
2023-11-24,50.98558907,69.04761904761905,89.19288645690835,87.68809849521205,84.40492476060192,82.07934336525308,4.268292682926833,66.80953626836018
2023-11-25,50.98558907,69.04761904761905,89.19288645690835,87.68809849521205,84.40492476060192,82.07934336525308,4.268292682926833,66.80953626836018
2023-11-26,50.98558907,69.04761904761905,89.19288645690835,87.68809849521205,84.40492476060192,82.07934336525308,4.268292682926833,66.80953626836018
2023-11-27,50.43396029,71.42857142857143,83.03693570451436,83.44733242134062,83.17373461012312,79.89056087551299,4.268292682926833,65.09705543042705
2023-11-28,57.31098416,76.19047619047619,89.60328317373461,37.893296853625166,82.28454172366622,87.55129958960327,4.268292682926833,62.157453482004605
2023-11-29,55.70312087,66.66666666666666,92.88645690834473,87.82489740082079,87.68809849521205,80.71135430916553,4.268292682926833,67.96412676187664
2023-11-30,58.9949449,78.57142857142857,96.58002735978111,95.89603283173734,88.78248974008208,76.74418604651163,4.268292682926833,71.40534316178108
2023-12-01,52.54348676,73.80952380952381,96.0328317373461,75.23939808481532,88.64569083447333,66.484268125855,30.1125703564728,68.98110995835519
2023-12-02,52.54348676,73.80952380952381,96.0328317373461,75.23939808481532,88.64569083447333,66.484268125855,30.1125703564728,68.98110995835519
2023-12-03,52.54348676,73.80952380952381,96.0328317373461,75.23939808481532,88.64569083447333,66.484268125855,30.1125703564728,68.98110995835519
2023-12-04,54.9758012,66.66666666666666,96.16963064295486,78.79616963064295,87.55129958960327,26.53898768809849,30.1125703564728,62.97301796777701
2023-12-05,49.21336387,61.90476190476191,87.27770177838578,74.00820793433653,86.04651162790698,35.70451436388509,30.1125703564728,60.60966169082129
2023-12-06,50.44013053,64.28571428571429,88.64569083447333,80.30095759233926,88.16689466484267,46.51162790697675,30.1125703564728,64.0662265958313
2023-12-07,49.19198816,69.04761904761905,79.89056087551299,23.392612859097127,69.69904240766074,45.41723666210671,30.1125703564728,52.39309005263849
2023-12-08,56.33202114,69.04761904761905,85.90971272229822,44.59644322845418,86.73050615595075,58.13953488372092,30.1125703564728,61.55262964778799
2023-12-09,56.33202114,69.04761904761905,85.90971272229822,44.59644322845418,86.73050615595075,58.13953488372092,30.1125703564728,61.55262964778799
2023-12-10,56.33202114,69.04761904761905,85.90971272229822,44.59644322845418,86.73050615595075,58.13953488372092,30.1125703564728,61.55262964778799
2023-12-11,58.84565529,76.19047619047619,88.0984952120383,26.81258549931601,87.82489740082079,62.653898768809846,30.1125703564728,61.505511245419136
2023-12-12,62.21614124,76.19047619047619,76.60738714090287,57.86593707250343,88.91928864569083,57.3187414500684,30.1125703564728,64.17579172801636
2023-12-13,56.81101543,64.28571428571429,59.37072503419972,60.054719562243505,89.46648426812585,34.06292749658003,30.1125703564728,56.309165204762316
2023-12-14,65.20235323,73.80952380952381,68.2626538987688,84.26812585499316,90.97127222982216,38.303693570451436,30.1125703564728,64.41859899286175
2023-12-15,69.96382626,69.04761904761905,67.44186046511628,56.634746922024625,91.79206566347469,53.48837209302326,30.1125703564728,62.64015154396153
2023-12-16,69.96382626,69.04761904761905,67.44186046511628,56.634746922024625,91.79206566347469,53.48837209302326,30.1125703564728,62.64015154396153
2023-12-17,69.96382626,69.04761904761905,67.44186046511628,56.634746922024625,91.79206566347469,53.48837209302326,30.1125703564728,62.64015154396153
2023-12-18,69.10858875,66.66666666666666,62.927496580027366,63.7482900136799,89.60328317373461,48.29001367989056,30.1125703564728,61.49384417435312
2023-12-19,69.90429362,61.90476190476191,42.95485636114911,71.27222982216142,92.61285909712723,42.134062927496586,30.1125703564728,58.69937629845272
2023-12-20,80.84930182,83.33333333333334,66.21067031463748,96.99042407660738,86.45690834473324,55.54035567715459,30.1125703564728,71.35622341756269
2023-12-21,78.32877769,73.80952380952381,56.634746922024625,79.61696306429549,85.0889192886457,54.44596443228454,30.1125703564728,65.43392365189241
2023-12-22,78.87740699,71.42857142857143,37.07250341997264,98.08481532147742,84.7469220246238,59.78112175102599,30.1125703564728,65.72913018459202
2023-12-23,78.87740699,71.42857142857143,37.07250341997264,98.08481532147742,84.7469220246238,59.78112175102599,30.1125703564728,65.72913018459202
2023-12-24,78.87740699,71.42857142857143,37.07250341997264,98.08481532147742,84.7469220246238,59.78112175102599,30.1125703564728,65.72913018459202
2023-12-25,78.87740699,71.42857142857143,37.07250341997264,98.08481532147742,84.7469220246238,59.78112175102599,30.1125703564728,65.72913018459202
2023-12-26,81.00219326,73.80952380952381,32.968536251709985,96.0328317373461,76.60738714090287,62.7906976744186,30.1125703564728,64.76053431862488
2023-12-27,84.47130057,73.80952380952381,27.359781121751027,74.69220246238031,74.21340629274967,59.23392612859097,30.1125703564728,60.556101534495504
2023-12-28,94.14036242,92.85714285714285,54.03556771545828,94.52804377564979,57.797537619699035,72.36662106703147,30.1125703564728,70.83397797306489
2023-12-29,94.14036242,92.85714285714285,54.03556771545828,94.52804377564979,57.797537619699035,72.36662106703147,30.1125703564728,70.83397797306489
2023-12-30,94.14036242,92.85714285714285,54.03556771545828,94.52804377564979,57.797537619699035,72.36662106703147,30.1125703564728,70.83397797306489
2023-12-31,94.14036242,92.85714285714285,54.03556771545828,94.52804377564979,57.797537619699035,72.36662106703147,30.1125703564728,70.83397797306489
2024-01-01,94.14036242,92.85714285714285,54.03556771545828,94.52804377564979,57.797537619699035,72.36662106703147,21.482176360225136,69.60106454502952
2024-01-02,98.41606025,88.09523809523809,65.38987688098496,83.31053351573188,47.60601915184679,75.10259917920656,21.482176360225136,68.48607191903334
2024-01-03,81.42641149,71.42857142857143,56.90834473324213,63.88508891928865,50.752393980848154,67.71545827633378,21.482176360225136,59.08549216978704
2024-01-04,75.66484198,61.90476190476191,75.78659370725033,89.74008207934337,51.98358413132696,58.00273597811218,21.482176360225136,62.08068230585999
2024-01-05,74.0802114,66.66666666666666,46.10123119015048,94.66484268125855,57.11354309165526,66.75786593707251,21.482176360225136,60.98093390386122
2024-01-06,74.0802114,66.66666666666666,46.10123119015048,94.66484268125855,57.11354309165526,66.75786593707251,21.482176360225136,60.98093390386122
2024-01-07,74.0802114,66.66666666666666,46.10123119015048,94.66484268125855,57.11354309165526,66.75786593707251,21.482176360225136,60.98093390386122
2024-01-08,71.08018875,61.90476190476191,32.0109439124487,90.8344733242134,58.00273597811218,63.064295485636116,21.482176360225136,56.9113679593425
2024-01-09,67.83575095,64.28571428571429,86.04651162790698,93.70725034199727,61.901504787961706,58.41313269493844,21.482176360225136,64.81029157839198
2024-01-10,62.11956218,59.523809523809526,70.86183310533517,57.59233926128591,71.54582763337893,41.4500683994528,21.482176360225136,54.93937378049821
2024-01-11,61.31267377,61.90476190476191,92.33926128590971,99.86320109439124,65.86867305061558,34.61012311901504,21.482176360225136,62.48298151213123
2024-01-12,57.51039532,57.14285714285715,95.7592339261286,67.85225718194255,72.02462380300958,25.99179206566348,21.482176360225136,56.82333368568951
2024-01-13,57.51039532,57.14285714285715,95.7592339261286,67.85225718194255,72.02462380300958,25.99179206566348,21.482176360225136,56.82333368568951
2024-01-14,57.51039532,57.14285714285715,95.7592339261286,67.85225718194255,72.02462380300958,25.99179206566348,21.482176360225136,56.82333368568951
2024-01-15,59.30873705,57.14285714285715,96.30642954856361,93.43365253077975,70.10943912448701,37.072503419972634,21.482176360225136,62.12225645384076
2024-01-16,51.28418889,38.095238095238095,74.28180574555402,80.71135430916553,65.18467852257182,22.98221614227086,21.482176360225136,50.574522580717925
2024-01-17,36.03252214,2.3809523809523827,92.0656634746922,54.58276333789329,43.16005471956225,7.38714090287278,21.482176360225136,36.727324759456856
